id,uuid,observed_on_string,observed_on,time_observed_at,time_zone,user_id,user_login,user_name,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,private_place_guess,private_latitude,private_longitude,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
156334070,19bef08c-8ba9-441b-a36e-ad98388a0e07,2023/02/15 5:18 PM,2023-02-15,2023-02-16 00:18:00 UTC,Mountain Time (US & Canada),6691588,rpatersonmavscoloradomesaedu,,2023-04-23 23:38:18 UTC,2025-04-21 22:32:45 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/156334070,https://inaturalist-open-data.s3.amazonaws.com/photos/270317464/medium.jpeg,,"",,3,1,false,,"Glenwood Springs, CO 81601, USA",39.5727708147,-107.4442525184,2702,,,,2702,,open,false,,,Rocky Mountain Cutbow,Oncorhynchus mykiss × virginalis,Rocky Mountain Cutbow,Actinopterygii,1529905
156334073,96a4d57c-e7fb-43b7-827f-2a478c65d8ef,2023/04/11 5:18 PM,2023-04-11,2023-04-11 23:18:00 UTC,Mountain Time (US & Canada),6691588,rpatersonmavscoloradomesaedu,,2023-04-23 23:38:18 UTC,2023-10-28 18:30:34 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/156334073,https://inaturalist-open-data.s3.amazonaws.com/photos/270317504/medium.jpeg,,"",,3,0,false,,"Delta County, CO, USA",38.7754033626,-107.9563483367,7971,,,,7971,,open,false,,,Brown Trout,Salmo trutta,Brown Trout,Actinopterygii,47518
156724888,e37eea8f-4f3e-455b-a8af-ebae7c8763d2,2021-07-04 20:30:53-06:00,2021-07-04,2021-07-05 02:30:53 UTC,Mountain Time (US & Canada),296856,gbev,Grant Beverage,2023-04-26 12:52:23 UTC,2025-05-29 20:57:28 UTC,research,,https://www.inaturalist.org/observations/156724888,https://static.inaturalist.org/photos/271035724/medium.jpg,,"","",8,1,false,3,"Rocky Mountain National Park, Ward, CO, US",40.1770133333,-105.62375,30,,,,30,,open,false,,,Rocky Mountain Cutthroat Trout,Oncorhynchus virginalis,Rocky Mountain Cutthroat Trout,Actinopterygii,1316977
156802809,063c75d1-711f-47db-9bc6-c3a6bbebc66e,2019-06-20 11:02:41-05:00,2019-06-20,2019-06-20 16:02:41 UTC,Mountain Time (US & Canada),1492883,tmorgan17,Todd Morgan,2023-04-26 22:17:14 UTC,2025-05-15 02:28:37 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/156802809,https://inaturalist-open-data.s3.amazonaws.com/photos/271172750/medium.jpg,,"","",1,0,false,3,"Dream Lake, Estes Park, CO, US",40.3092283333,-105.6607283333,5,,,,5,,open,false,,,Rocky Mountain Cutthroat Trout,Oncorhynchus virginalis pleuriticus,Colorado River Cutthroat Trout,Actinopterygii,1520373
158674563,969adf11-9f2c-4e57-805d-ccb8256b4db7,2023/04/29 9:13 AM,2023-04-29,2023-04-29 15:13:00 UTC,Mountain Time (US & Canada),6672975,katecardinal13,,2023-05-01 15:16:48 UTC,2023-10-20 07:30:31 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/158674563,https://inaturalist-open-data.s3.amazonaws.com/photos/274190329/medium.jpeg,,"","",5,1,false,,"Teller County, CO, USA",38.6668174914,-105.0512415772,122,,,,122,,open,false,,,Brown Trout,Salmo trutta,Brown Trout,Actinopterygii,47518
158873762,04b8370a-4099-452d-b1cb-a245895e344a,2023-04-08 12:49:00-05:00,2023-04-08,2023-04-08 17:49:00 UTC,Mountain Time (US & Canada),6470283,purpleredbird,,2023-05-01 21:32:34 UTC,2023-10-20 02:34:31 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/158873762,https://inaturalist-open-data.s3.amazonaws.com/photos/274506734/medium.jpg,,"","",4,0,false,3,"White River National Forest, Carbondale, CO, US",39.1837716667,-107.2375116667,48,,,,48,,,false,,,Rainbow Trout,Oncorhynchus mykiss,Rainbow Trout,Actinopterygii,47516
158875134,1a52dcef-2aae-4e6e-8db5-807c17771b93,2023-04-08 17:32:00-05:00,2023-04-08,2023-04-08 22:32:00 UTC,Mountain Time (US & Canada),6470283,purpleredbird,,2023-05-01 21:35:03 UTC,2023-10-20 02:34:26 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/158875134,https://inaturalist-open-data.s3.amazonaws.com/photos/274508712/medium.jpg,,"","",6,1,false,3,"White River National Forest, Carbondale, CO, US",39.1881366667,-107.2351533333,16,,,,16,,open,false,,,Brown Trout,Salmo trutta,Brown Trout,Actinopterygii,47518
159956061,fa663ccc-d289-4570-aa69-381f456eda93,2023-05-05 16:07:44-06:00,2023-05-05,2023-05-05 22:07:44 UTC,Mountain Time (US & Canada),6771045,c25manuelgonzalez,,2023-05-05 22:14:26 UTC,2025-05-15 02:28:31 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/159956061,https://inaturalist-open-data.s3.amazonaws.com/photos/276383702/medium.jpg,,"","",3,0,false,3,"Capitol Lake, Snowmass, CO, US",39.1632622732,-107.0807397161,97,,,,97,,open,false,,,Colorado River Cutthroat Trout,Oncorhynchus virginalis pleuriticus,Colorado River Cutthroat Trout,Actinopterygii,1520373
160440842,be0e8200-c8a9-4f96-84ab-948a3c7529fd,2022-10-09 11:53:31-06:00,2022-10-09,2022-10-09 17:53:31 UTC,Mountain Time (US & Canada),6837590,ashlxylin,,2023-05-07 22:54:17 UTC,2023-10-19 05:44:03 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/160440842,https://inaturalist-open-data.s3.amazonaws.com/photos/277240064/medium.jpg,,"","",4,0,false,3,"Usaf Academy, CO, US",38.9612520381,-104.8140490834,62,,,,62,,,false,,,Rainbow Trout,Oncorhynchus mykiss,Rainbow Trout,Actinopterygii,47516
160448411,89fa5398-f4d3-4109-8ae7-ab39c5e9bebc,2022-07-02 19:54:59-06:00,2022-07-02,2022-07-03 01:54:59 UTC,Mountain Time (US & Canada),6840595,alcody,,2023-05-07 23:33:22 UTC,2023-10-19 05:44:00 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/160448411,https://inaturalist-open-data.s3.amazonaws.com/photos/277254271/medium.jpg,,"","",4,0,false,3,"E Tomichi Ave, Gunnison, CO, US",38.54502,-106.9154925,1803,,,,1803,,open,false,,,Brown Trout,Salmo trutta,Brown Trout,Actinopterygii,47518
160448638,ad31e858-84c5-4cfd-8c43-6dd75536749c,2022-07-04 14:24:36-06:00,2022-07-04,2022-07-04 20:24:36 UTC,Mountain Time (US & Canada),6840595,alcody,,2023-05-07 23:34:40 UTC,2023-10-19 05:43:57 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/160448638,https://inaturalist-open-data.s3.amazonaws.com/photos/277254742/medium.jpg,,"","",5,0,false,3,"E Tomichi Ave, Gunnison, CO, US",38.54502,-106.9154925,1803,,,,1803,,,false,,,Rainbow Trout,Oncorhynchus mykiss,Rainbow Trout,Actinopterygii,47516
160674701,f38a139b-3b92-4116-b114-0d126d3f3183,2022-07-06 13:15:00-04:00,2022-07-06,2022-07-06 17:15:00 UTC,Mountain Time (US & Canada),6822203,gnewman437,,2023-05-09 02:18:11 UTC,2025-05-14 03:53:38 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/160674701,https://inaturalist-open-data.s3.amazonaws.com/photos/277666507/medium.jpg,,"","",2,0,false,3,"Rio Grande National Forest, Creede, CO, US",37.7445298907,-107.2164631982,2608,,,,2608,,open,false,,,Rio Grande Cutthroat Trout,Oncorhynchus virginalis virginalis,Rio Grande Cutthroat Trout,Actinopterygii,1520378
160730888,252f8724-f696-4c8c-acae-eac61a90d9c9,2023-05-09 07:15:12-06:00,2023-05-09,2023-05-09 13:15:12 UTC,Mountain Time (US & Canada),3373528,entoandrew,Andrew Miller,2023-05-09 13:17:14 UTC,2025-04-08 00:24:56 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/160730888,https://inaturalist-open-data.s3.amazonaws.com/photos/277767205/medium.jpg,,"","",6,0,false,3,"South Platte River, Sedalia, CO, US",39.406147028,-105.170850346,84,,,,84,,open,false,,,Salmons and Trouts,Salmoninae,Salmons and Trouts,Actinopterygii,342904
160846104,274cce45-d69b-4554-a486-1c58c9f7dc86,2023-01-14 14:09:41-07:00,2023-01-14,2023-01-14 21:09:41 UTC,Mountain Time (US & Canada),6790302,lbrethour,,2023-05-10 02:26:33 UTC,2023-10-21 18:20:19 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/160846104,https://inaturalist-open-data.s3.amazonaws.com/photos/277977239/medium.jpg,,"","",3,0,false,3,"Fairplay, CO, US",39.0139067433,-105.9150533244,7025,,,,7025,,,false,,,Rainbow Trout,Oncorhynchus mykiss,Rainbow Trout,Actinopterygii,47516
160855729,4b5e0fa5-3303-4e6b-b331-8572d6c32017,2023-05-05 21:31:17-06:00,2023-05-05,2023-05-06 03:31:17 UTC,Mountain Time (US & Canada),6388560,ranger-aaron,,2023-05-10 04:05:26 UTC,2023-10-27 23:04:41 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/160855729,https://inaturalist-open-data.s3.amazonaws.com/photos/277996880/medium.jpg,,"","",3,0,false,3,"Front St, Del Norte, CO, US",37.6861583333,-106.35382,4,,,,4,,open,false,,,Brown Trout,Salmo trutta,Brown Trout,Actinopterygii,47518
161330718,7fda347b-8edc-4565-b26f-24b0abafe5c1,2023-05-12 17:00:00,2023-05-12,2023-05-12 23:00:00 UTC,Mountain Time (US & Canada),6724376,juliconnelly,Julianna Connelly,2023-05-13 01:44:50 UTC,2023-10-20 02:23:13 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/161330718,https://inaturalist-open-data.s3.amazonaws.com/photos/278851552/medium.jpeg,,"",,3,0,false,2,"Grand Lake, CO 80447, USA",40.2048327061,-105.840104185,2781,,,,2781,,,false,gps,gps,Rainbow Trout,Oncorhynchus mykiss,Rainbow Trout,Actinopterygii,47516
161547250,5204a641-f2ab-4e56-9bc6-fc0cdeaeb111,2021-04-28 18:15:41-06:00,2021-04-28,2021-04-29 00:15:41 UTC,Mountain Time (US & Canada),6824853,sdeleone,,2023-05-14 04:42:58 UTC,2025-08-01 04:49:30 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/161547250,https://inaturalist-open-data.s3.amazonaws.com/photos/279243719/medium.jpg,,"","",8,0,false,3,"Mall Rd, Estes Park, CO, US",40.3737216667,-105.49147,4,,,,4,,,false,,,Tiger Trout,Salmo trutta × Salvelinus fontinalis,Tiger Trout,Actinopterygii,705661
161548862,ef50fbec-7598-483e-ac93-97c27874cb23,2021-05-21 18:10:13-06:00,2021-05-21,2021-05-22 00:10:13 UTC,Mountain Time (US & Canada),6824853,sdeleone,,2023-05-14 05:01:03 UTC,2025-06-03 22:00:36 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/161548862,https://inaturalist-open-data.s3.amazonaws.com/photos/279246554/medium.jpg,,"","",4,0,false,3,"Pike and San Isabel National Forests, Twin Lakes, CO, US",39.0815805,-106.3804633333,4,,,,4,,open,false,,,Brook Trout,Salvelinus fontinalis,Brook Trout,Actinopterygii,49596
161934619,c493f6ce-0458-4594-a4d0-98a92191a1a6,2022-05-07 15:35:44-06:00,2022-05-07,2022-05-07 21:35:44 UTC,Mountain Time (US & Canada),6802026,kalen15,Kalen Alejandro,2023-05-16 06:24:59 UTC,2023-10-19 05:32:27 UTC,research,,https://www.inaturalist.org/observations/161934619,https://static.inaturalist.org/photos/279951346/medium.jpg,,"","",3,0,false,3,"Deadmans Lake, Usaf Academy, CO, US",39.0241709662,-104.9001569884,23,,,,23,,,false,,,Rainbow Trout,Oncorhynchus mykiss,Rainbow Trout,Actinopterygii,47516
162543691,25b2b9e2-be4a-4ac1-8a09-ef3740b5df89,Fri May 12 2023 10:58:51 GMT -0400 (EDT),2023-05-12,2023-05-12 16:58:51 UTC,Mountain Time (US & Canada),4873134,jnewell108,"",2023-05-19 20:39:35 UTC,2024-02-08 03:26:01 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/162543691,https://inaturalist-open-data.s3.amazonaws.com/photos/281128538/medium.jpeg,,"",,4,0,false,333,Sedalia,39.2540206909,-105.2307052612,,,,,,,open,false,,,Brown Trout,Salmo trutta,Brown Trout,Actinopterygii,47518
162726972,c4f47ac0-aee4-48a6-998b-47d8b9a05736,2023-05-20 12:13:23-06:00,2023-05-20,2023-05-20 18:13:23 UTC,Mountain Time (US & Canada),3577967,haydenstarcher,,2023-05-20 19:10:19 UTC,2023-06-23 05:00:53 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/162726972,https://inaturalist-open-data.s3.amazonaws.com/photos/281388144/medium.jpg,,"","",3,0,false,3,"Bellvue, CO, US",40.5959333861,-105.1794617116,118,,,,118,,open,false,,,Smallmouth Bass,Micropterus dolomieu,Smallmouth Bass,Actinopterygii,49590
162735020,bb5e932a-3fac-40a2-abce-b698c9a7cf2b,2023-05-20 13:49:03-06:00,2023-05-20,2023-05-20 19:49:03 UTC,Mountain Time (US & Canada),942863,yeagerfamily,,2023-05-20 19:50:08 UTC,2023-09-15 05:41:11 UTC,research,,https://www.inaturalist.org/observations/162735020,https://static.inaturalist.org/photos/281408156/medium.jpg,,"","",3,0,false,3,"Blue River, Silverthorne, CO, US",39.7036966667,-106.1084445,7,,,,7,,open,false,,,Brown Trout,Salmo trutta,Brown Trout,Actinopterygii,47518
162795536,8840dd3b-8495-4b9d-857d-84c069710cc2,2020-04-29 14:47:09-06:00,2020-04-29,2020-04-29 20:47:09 UTC,Mountain Time (US & Canada),6824853,sdeleone,,2023-05-21 01:51:08 UTC,2023-09-10 19:43:52 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/162795536,https://inaturalist-open-data.s3.amazonaws.com/photos/281517153/medium.jpg,,"","",4,0,false,3,"Lake Estes, Estes Park, CO, US",40.3744,-105.4888083333,207,,,,207,,open,false,,,Brown Trout,Salmo trutta,Brown Trout,Actinopterygii,47518
163728604,4b51aac1-f98a-4b26-a994-dbb4f4950bf2,2016/10/19 15:25,2016-10-19,2016-10-19 21:25:00 UTC,Mountain Time (US & Canada),5545388,karl_a_berger_2511,Karl A. Berger,2023-05-25 23:19:48 UTC,2023-09-02 17:13:41 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/163728604,https://inaturalist-open-data.s3.amazonaws.com/photos/283212586/medium.jpeg,,"","",4,1,false,,"Larimer County, Colorado, USA",40.3207663484,-105.6067269733,30,,,,30,,,false,,,Brook Trout,Salvelinus fontinalis,Brook Trout,Actinopterygii,49596
163929767,3b77bce2-5049-4e5a-97c3-890e292fd7b9,2012-03-31 23:29:24,2012-03-31,2012-04-01 05:29:24 UTC,Mountain Time (US & Canada),5506534,meganashley,Megan,2023-05-27 03:54:46 UTC,2025-06-03 22:00:38 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/163929767,https://inaturalist-open-data.s3.amazonaws.com/photos/283590300/medium.jpeg,,"",,5,0,false,2,Sprague Lake,40.3200876737,-105.6042337418,202,,,,202,,open,false,gps,gps,Brook Trout,Salvelinus fontinalis,Brook Trout,Actinopterygii,49596
164105904,e4921d59-5b28-44b1-a669-965bf4448e65,2023/05/19 2:40 PM,2023-05-19,2023-05-19 20:40:00 UTC,Mountain Time (US & Canada),2745634,kaivictor,Kai Victor,2023-05-28 00:01:45 UTC,2023-08-30 22:41:38 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/164105904,https://inaturalist-open-data.s3.amazonaws.com/photos/283905014/medium.jpeg,,"",,5,0,false,,"Estes Park, CO 80517, USA",40.3812722222,-105.4979694444,1938,,,,1938,,,false,,,Rainbow Trout,Oncorhynchus mykiss,Rainbow Trout,Actinopterygii,47516
164105906,32761249-9d47-4fc5-8e9c-86479f99decc,2023/05/19 3:17 PM,2023-05-19,2023-05-19 21:17:00 UTC,Mountain Time (US & Canada),2745634,kaivictor,Kai Victor,2023-05-28 00:01:46 UTC,2023-08-30 22:41:34 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/164105906,https://inaturalist-open-data.s3.amazonaws.com/photos/283905029/medium.jpeg,,"",,4,0,false,,"Estes Park, CO 80517, USA",40.3793944444,-105.5089027778,5,,,,5,,,false,,,Rainbow Trout,Oncorhynchus mykiss,Rainbow Trout,Actinopterygii,47516
164105907,2ce10b81-860e-4b4c-8b7a-ae34e9df201d,2023/05/19 4:00 PM,2023-05-19,2023-05-19 22:00:00 UTC,Mountain Time (US & Canada),2745634,kaivictor,Kai Victor,2023-05-28 00:01:46 UTC,2023-08-26 13:33:51 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/164105907,https://inaturalist-open-data.s3.amazonaws.com/photos/283905051/medium.jpeg,,"",On a homemade milkweed down nymph,5,0,false,,"Estes Park, CO 80517, USA",40.3793333333,-105.5088583333,10,,,,10,,,false,,,Rainbow Trout,Oncorhynchus mykiss,Rainbow Trout,Actinopterygii,47516
164106326,c3c5ff81-f5b3-4d71-9a1a-3e7c5e9e8292,2023/05/17 7:00 AM,2023-05-17,2023-05-17 13:00:00 UTC,Mountain Time (US & Canada),2745634,kaivictor,Kai Victor,2023-05-28 00:04:16 UTC,2023-08-26 13:33:47 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/164106326,https://inaturalist-open-data.s3.amazonaws.com/photos/283905461/medium.jpeg,,"",,4,0,false,,"Larimer County, CO, USA",40.3465527778,-105.5669777778,1012,,,,1012,,open,false,,,Brown Trout,Salmo trutta,Brown Trout,Actinopterygii,47518
164106327,706622a1-7fae-4af4-9a2c-1431f2f49b23,2023/05/17 6:46 AM,2023-05-17,2023-05-17 12:46:00 UTC,Mountain Time (US & Canada),2745634,kaivictor,Kai Victor,2023-05-28 00:04:16 UTC,2023-08-26 13:33:43 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/164106327,https://inaturalist-open-data.s3.amazonaws.com/photos/283905483/medium.jpeg,,"",,4,0,false,,"Larimer County, CO, USA",40.3543166667,-105.5559916667,2740,,,,2740,,open,false,,,Brown Trout,Salmo trutta,Brown Trout,Actinopterygii,47518
164106330,55252a97-2573-4d78-99bf-7f9f2c80962c,2023/05/17 6:39 AM,2023-05-17,2023-05-17 12:39:00 UTC,Mountain Time (US & Canada),2745634,kaivictor,Kai Victor,2023-05-28 00:04:16 UTC,2023-08-26 13:33:40 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/164106330,https://inaturalist-open-data.s3.amazonaws.com/photos/283905503/medium.jpeg,,"",,4,0,false,,"Larimer County, CO, USA",40.3452916667,-105.5682972222,10,,,,10,,open,false,,,Brown Trout,Salmo trutta,Brown Trout,Actinopterygii,47518
164106564,a6e4278f-e408-4fdb-8af9-ebe722c21b95,2023/05/18 6:52 AM,2023-05-18,2023-05-18 12:52:00 UTC,Mountain Time (US & Canada),2745634,kaivictor,Kai Victor,2023-05-28 00:05:59 UTC,2025-06-03 22:00:37 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/164106564,https://inaturalist-open-data.s3.amazonaws.com/photos/283906127/medium.jpeg,,"",On worm with IGFA,5,0,false,,"Larimer County, CO, USA",40.3415444444,-105.5673694444,5,,,,5,,open,false,,,Brook Trout,Salvelinus fontinalis,Brook Trout,Actinopterygii,49596
164106568,186bbdf3-7d17-4bdd-9831-5f0a9977f655,2023/05/18 6:06 PM,2023-05-18,2023-05-19 00:06:00 UTC,Mountain Time (US & Canada),2745634,kaivictor,Kai Victor,2023-05-28 00:06:00 UTC,2023-08-26 13:33:30 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/164106568,https://inaturalist-open-data.s3.amazonaws.com/photos/283906233/medium.jpeg,,"",,5,0,false,,"Larimer County, CO, USA",40.3779833333,-105.5029694444,5,,,,5,,,false,,,Rainbow Trout,Oncorhynchus mykiss,Rainbow Trout,Actinopterygii,47516
164107568,9118459d-79ad-4f5d-a53d-d97b5a343de6,2023/05/19 3:48 PM,2023-05-19,2023-05-19 21:48:00 UTC,Mountain Time (US & Canada),2745634,kaivictor,Kai Victor,2023-05-28 00:12:13 UTC,2023-08-26 13:33:07 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/164107568,https://inaturalist-open-data.s3.amazonaws.com/photos/283907821/medium.jpeg,,"","",4,0,false,,"Estes Park, CO 80517, USA",40.3792777778,-105.5088805556,5,,,,5,,,false,,,Rainbow Trout,Oncorhynchus mykiss,Rainbow Trout,Actinopterygii,47516
164107569,498cad7a-3f81-4fc1-b67b-b9a121d3037f,2023/05/20 11:11 AM,2023-05-20,2023-05-20 17:11:00 UTC,Mountain Time (US & Canada),2745634,kaivictor,Kai Victor,2023-05-28 00:12:13 UTC,2025-06-03 22:00:31 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/164107569,https://inaturalist-open-data.s3.amazonaws.com/photos/283907859/medium.jpeg,,"",Finally got a RMNP fish! Big Thompson was super high so fished Cub? Creek thanks to a tip from the fly shop and managed to pull one out of the muddy water on a fly from a new friend. ,6,0,false,,"Larimer County, CO, USA",40.3774861111,-105.6045972222,3300,,,,3300,,open,false,,,Brook Trout,Salvelinus fontinalis,Brook Trout,Actinopterygii,49596
164107854,10041b0b-f0fa-4736-88db-f95d53406d14,2023/05/19 3:44 PM,2023-05-19,2023-05-19 21:44:00 UTC,Mountain Time (US & Canada),2745634,kaivictor,Kai Victor,2023-05-28 00:14:06 UTC,2023-08-26 13:32:58 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/164107854,https://inaturalist-open-data.s3.amazonaws.com/photos/283908780/medium.jpeg,,"",,4,0,false,,"Estes Park, CO 80517, USA",40.3798888889,-105.5109777778,144,,,,144,,,false,,,Rainbow Trout,Oncorhynchus mykiss,Rainbow Trout,Actinopterygii,47516
164419927,0258b9be-3201-4b1c-b4f9-d4d5120fc76a,2023/05/28 7:54 AM,2023-05-28,2023-05-28 13:54:00 UTC,Mountain Time (US & Canada),2720099,bdale1334,A. Moore,2023-05-29 13:57:49 UTC,2025-04-28 17:42:40 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/164419927,https://inaturalist-open-data.s3.amazonaws.com/photos/284482111/medium.png,,"",,4,0,false,,"El Paso County, CO, USA",38.8145962905,-104.8980135063,8,,,,8,,open,false,,,Greenback Cutthroat Trout,Oncorhynchus virginalis stomias,Greenback Cutthroat Trout,Actinopterygii,1520375
164815520,336e2c8a-dafb-4e5f-a6b9-76a3dd1f411c,2023-05-30 14:49:47-06:00,2023-05-30,2023-05-30 20:49:47 UTC,Mountain Time (US & Canada),1545808,paulbradford,,2023-05-31 15:11:35 UTC,2023-08-30 22:36:43 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/164815520,https://inaturalist-open-data.s3.amazonaws.com/photos/285218275/medium.jpg,,"","",4,0,false,3,"Argentine St, Georgetown, CO, US",39.7311792882,-105.6909599861,1551,,,,1551,,open,false,,,Brown Trout,Salmo trutta,Brown Trout,Actinopterygii,47518
164894569,e22ca068-9110-4e79-ada0-7f8757b81e9f,Mon May 29 2023 17:55:11 GMT -0600 (MDT),2023-05-29,2023-05-29 23:55:11 UTC,Mountain Time (US & Canada),4558967,josephrrouse,,2023-05-31 23:44:44 UTC,2025-09-05 01:54:48 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/164894569,https://inaturalist-open-data.s3.amazonaws.com/photos/287071290/medium.jpeg,,"",,3,0,false,333,"Boulder County, US-CO, US",39.9379577637,-105.3422012329,1822,,,,1822,,open,false,,,Rainbow Trout,Oncorhynchus mykiss,Rainbow Trout,Actinopterygii,47516
164919125,29bf45ca-8025-4c1e-9cad-cd67caecf861,2023-05-31 18:50:08-06:00,2023-05-31,2023-06-01 00:50:08 UTC,Mountain Time (US & Canada),1971860,toxicodendron_radicans,,2023-06-01 03:13:15 UTC,2023-08-25 21:48:55 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/164919125,https://inaturalist-open-data.s3.amazonaws.com/photos/285412555/medium.jpg,,"","",3,0,false,3,"Boulder Mountain Park, Boulder, CO, US",40.01264445,-105.3089883333,16,,,,16,,open,false,,,Brown Trout,Salmo trutta,Brown Trout,Actinopterygii,47518
165152821,63012d66-917e-47a2-a853-5e5ea4f7c52f,2023-04-01 06:39:58-06:00,2023-04-01,2023-04-01 12:39:58 UTC,Mountain Time (US & Canada),6911909,thechasestrange,,2023-06-02 15:56:49 UTC,2023-08-26 13:23:07 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/165152821,https://inaturalist-open-data.s3.amazonaws.com/photos/285847721/medium.jpg,,"","",4,0,false,3,"Roberts Lake, Berthoud, CO, US",40.3116033333,-105.0874945,4,,,,4,,,false,,,Rainbow Trout,Oncorhynchus mykiss,Rainbow Trout,Actinopterygii,47516
165179886,71ef0b29-c3db-4306-bf94-40a17285014e,2023-05-31 13:20:22-06:00,2023-05-31,2023-05-31 19:20:22 UTC,Mountain Time (US & Canada),2842379,jt30,J T,2023-06-02 18:49:47 UTC,2023-08-24 14:55:45 UTC,research,,https://www.inaturalist.org/observations/165179886,https://static.inaturalist.org/photos/285896548/medium.jpg,,"","",3,0,false,3,"Crosier Mountain, Estes Park, CO, US",40.4426938099,-105.4422017917,956,,,,956,,,false,,,Rainbow Trout,Oncorhynchus mykiss,Rainbow Trout,Actinopterygii,47516
165201441,6cf4497d-ead8-4bc8-b869-137f849cea78,2023-06-02 14:35:07,2023-06-02,2023-06-02 20:35:07 UTC,Mountain Time (US & Canada),5918255,myfriendofmisery,Ahool,2023-06-02 21:14:05 UTC,2025-09-05 01:52:57 UTC,research,,https://www.inaturalist.org/observations/165201441,https://static.inaturalist.org/photos/285938290/medium.jpeg,,"",,4,0,false,2,"119th St & Meadow Sweet Farm Pkwy, Erie, CO 80516, USA",40.0329142,-105.0733656,,,,,,,open,false,gps,gps,Rainbow Trout,Oncorhynchus mykiss,Rainbow Trout,Actinopterygii,47516
165230873,d1910d24-64b4-4b4a-9208-ca28c3bd1420,2023-06-02 15:13:46,2023-06-02,2023-06-02 21:13:46 UTC,Mountain Time (US & Canada),2529610,thomasgreen,Thomas Green,2023-06-03 01:08:33 UTC,2023-12-24 05:31:32 UTC,research,,https://www.inaturalist.org/observations/165230873,https://static.inaturalist.org/photos/286191167/medium.jpg,,"",faint banding along sides ,1,0,false,2,"Pueblo County, US-CO, US",37.95995522,-104.99919033,9,,,,9,,,false,,,Brook Trout,Salvelinus fontinalis,Brook Trout,Actinopterygii,49596
165639491,9609bca6-40df-4dcc-b9db-153065a524f0,2023/04/02 12:59 PM,2023-04-02,2023-04-02 18:59:00 UTC,Mountain Time (US & Canada),6846077,rangerhughes,Derek Hughes,2023-06-05 01:27:19 UTC,2023-08-25 16:07:03 UTC,research,,https://www.inaturalist.org/observations/165639491,https://static.inaturalist.org/photos/286745491/medium.jpg,,"",,3,0,false,,"Jefferson County, CO, USA",39.3652519671,-105.1685849664,244,,,,244,,open,false,,,Brown Trout,Salmo trutta,Brown Trout,Actinopterygii,47518
165799717,0064ed1e-9954-472a-8c9f-ea209dab7c9f,2023-06-05 13:22:12,2023-06-05,2023-06-05 19:22:12 UTC,Mountain Time (US & Canada),5918255,myfriendofmisery,Ahool,2023-06-05 22:14:24 UTC,2025-09-05 01:52:51 UTC,research,,https://www.inaturalist.org/observations/165799717,https://static.inaturalist.org/photos/287041329/medium.jpeg,,"",,3,0,false,2,"119th St & Meadow Sweet Farm Pkwy, Erie, CO 80516, USA",40.032992,-105.0730499722,,,,,,,open,false,gps,gps,Rainbow Trout,Oncorhynchus mykiss,Rainbow Trout,Actinopterygii,47516
